EventCount;s1;sd;dt;s2d;s3d;s4d;s5d;s6d;s7d;s8d;s9d;s10d;s2;s3;s4;s5;s6;s7;s8;s9;s10;s234;s567;s8910;s99
369;3;3;16;0;6.40631777861208;0;0;0;0;0;0;0;98.78450730610898;14.264057834173682;1.241249414489618;99.97829851981886;15.06089894486764;1.241249414489618;79.92055188675945;11.023433445054913;1.22976134713297;455.9946078137987;487.2865384366383;294.66121741864015;294.39760048854436
370;3;3;16;0;6.63046879590852;0;0;0;0;0;0;0;98.70597222500488;14.11702698668539;1.185518344229619;100.05257773226217;14.801792588731129;1.185518344229619;80.19094915004844;10.897552397017472;1.176684137361542;523.6761739664203;556.5686448205274;335.56189691355326;335.235307002806
371;3;3;16;0;6.8677777604483;0;0;0;0;0;0;0;98.72604848043807;14.042195651743928;0.959222563846586;100.03749049934319;14.60830677151978;0.959222563846586;80.16033744547168;10.749250761785712;0.9611643465205582;795.9709133041127;839.060144258564;493.3590685215015;492.99700737250316
372;1;3;16;0;7.11731798580336;0;0;0;0;0;0;0;98.91064937758786;17.68313772079764;0.781349876388781;99.85253658732157;14.509274817402734;0.770417370208221;79.85253658732157;10.509274817402734;0.770417370208221;1241.7621985063663;1039.6792572422848;602.2211949562953;1241.4023293083965
373;1;3;16;0;7.37811502273389;0;0;0;0;0;0;0;99.00633320056038;17.817923264786813;0.802561321548452;99.49952030573186;14.519649533599187;0.792689387625874;79.49952030573186;10.519649533599187;0.792689387625874;1225.806095429185;1014.0803875162914;587.0310082805173;1225.4905396690551
374;3;3;16;0;7.64915046439178;0;0;0;0;0;0;0;99.40493704029;14.462434095288033;1.0055618259984267;99.06659006819214;14.637858863092147;1.0055618259984267;79.07153359627414;10.495037077648734;1.005296977141359;770.0184877906783;776.7058478954206;444.6693940137073;444.4380283681407
375;3;3;16;0;7.92936592317758;0;0;0;0;0;0;0;99.78167927634925;14.810766994767949;1.213320747197701;98.69440940800578;14.846084033179157;1.213320747197701;78.8574906880773;10.771591444718863;1.203162616378762;517.112877830308;512.6978096582706;305.28881011147655;305.172739324531
376;3;3;16;0;8.2176671637214;0;0;0;0;0;0;0;100.17996857169842;15.222243596803965;1.224953557202438;98.51870225369295;15.113410014943263;1.224953557202438;78.59048441476132;11.17573476575631;1.21424148304994;516.9469993375565;504.7398648842852;306.570953376224;306.5873124048383
377;3;3;16;0;8.5129283758486;0;0;0;0;0;0;0;100.56048560966589;15.657744107537281;1.0297651041417344;98.61360313318787;15.401279919612984;1.0297651041417344;78.48429357586866;11.543120921227173;1.0283477182302232;810.925247308778;782.2001779705805;467.6846785927558;467.8336871276434
378;3;3;16;0;8.81399657084448;0;0;0;0;0;0;0;100.88629270621223;16.077267831053298;0.807210751601931;98.95997975481669;15.67026954563105;0.807210751601931;78.82736066081102;11.76121883529559;0.816391192001839;1121.622263203418;1072.3542461448044;634.9333697387299;635.1981657421243
379;3;3;16;0;9.119696083850515;0;0;0;0;0;0;0;101.12774303537839;16.446808809510205;0.761905944946141;99.45228876067947;15.886960767584945;0.761905944946141;79.51920433030358;11.843399987816396;0.773243757091563;1203.3819385941213;1143.1603049482003;673.9821149379753;674.3314023599239
380;3;3;16;0;9.42883316481043;0;0;0;0;0;0;0;101.2662924747891;16.74409234452799;0.9355037144798776;99.94111198362533;16.029675762122782;0.9355037144798776;80.10521319006011;11.891654492949518;0.938574966171312;1006.1984008730072;950.6617433429801;562.9180119736658;563.3110597673316
381;3;3;16;0;9.740200640038676;0;0;0;0;0;0;0;101.29664689840325;16.962141512481075;1.168399071480955;100.2933234908332;16.092041192461735;1.168399071480955;80.3036134603647;11.986455552243966;1.1603800680771;672.8936429495332;632.0534879130662;384.051109669915;384.44422427107673
382;3;3;16;0;10.052582626207814;0;0;0;0;0;0;0;101.22693701894039;17.11003624839397;1.246469098774549;100.44435971425364;16.08374493529006;1.246469098774549;80.28509968274275;12.10766987471087;1.23473247502338;551.9373547981476;514.82009951811;320.56162723452417;320.9149634455249
383;3;3;16;0;10.364759278346888;0;0;0;0;0;0;0;101.07691952754155;17.21073618248816;1.097936573305308;100.42050383886996;16.028356543314715;1.097936573305308;80.33528598266493;12.159795583406124;1.093272926957436;792.2768853856096;733.0556256997326;448.9466261546064;449.2301480344761
384;1;3;16;0;10.67551155330994;0;0;0;0;0;0;0;100.99261776400408;22.752234627003656;0.866058679996966;100.321975174732;15.958614380229632;0.859361613996815;80.321975174732;11.958614380229632;0.859361613996815;1488.5979669955675;1045.3265455222424;627.1565548417954;1488.7955302400126
385;1;3;16;0;10.983625970113396;0;0;0;0;0;0;0;100.64739225529624;22.889856777024505;0.761989464945241;100.27441670601785;15.910041048158954;0.750088938192503;80.27441670601785;11.910041048158954;0.750088938192503;1666.7195237805793;1167.2178116827104;699.4889827829222;1666.8303950139702
386;2;3;16;0;11.28789934855335;0;0;0;0;0;0;0;100.43712450791386;17.55800104932876;0.870583340090094;100.43222893911785;15.791825317323623;0.876746038181042;80.36990301612707;11.914051375052084;0.870583340090094;1136.349121058786;1014.4992294723139;617.0144741907511;1014.536823491837
387;2;3;16;0;11.58714350759851;0;0;0;0;0;0;0;100.25647616930891;17.78538084671488;1.110062822273347;100.46322241224938;15.863541292507803;1.104821735498425;80.6230530970838;11.991809092915625;1.110062822273347;792.7754412656792;716.0404811503147;429.85158169557707;716.0286001591879
388;2;3;16;0;11.88018990521168;0;0;0;0;0;0;0;100.12409669950266;18.09004775198902;1.248351053239195;100.92959206235525;16.13357208045367;1.236524812608757;80.96131886487825;12.149952799383176;1.248351053239195;573.9610425347116;534.2324388168239;311.7139629357244;534.1997470860306
389;1;3;16;0;12.16589420148143;0;0;0;0;0;0;0;100.15423283055598;24.65543429486425;1.150768067796657;101.25382266852978;16.37897337339382;1.15830647118649;81.25382266852978;12.378973373393821;1.15830647118649;1006.9654033960894;664.8521065351604;403.2323573070075;1006.9391854120495
390;1;3;16;0;12.44314072724496;0;0;0;0;0;0;0;100.1436703402409;25.233545284110924;0.9263958567548785;101.36653345184769;16.654544930411717;0.9227156495926224;81.36653345184769;12.654544930411717;0.9227156495926224;1518.0054250304972;1019.1024794152563;621.5596862728536;1518.0057982928856
391;1;3;16;0;12.71084684075231;0;0;0;0;0;0;0;100.0363112856004;25.68866716086135;0.769694955569767;101.22020775877256;16.941576501202835;0.758179703348255;81.22020775877256;12.941576501202837;0.758179703348255;1845.4320998009223;1245.1188661096362;763.2047207499579;1845.4677630223975
392;1;3;16;0;12.96796715535917;0;0;0;0;0;0;0;99.90167074382512;26.0715314336343;0.824735450127683;100.82624985150173;17.200258666872337;0.815972222634067;80.82624985150173;13.200258666872337;0.815972222634067;1767.8684548800172;1188.2311867615256;731.0165763636666;1767.9347650873674
393;1;3;16;0;13.21349762173944;0;0;0;0;0;0;0;99.83870526887084;26.465782963817787;1.040913363564324;100.28501497262081;17.393017563231755;1.0429590317425403;80.28501497262081;13.393017563231755;1.0429590317425403;1335.508722613662;878.5242517615357;541.5713814449847;1335.5884628956053
394;1;3;16;0;13.4464794486763;0;0;0;0;0;0;0;99.86805332604915;26.88222139519453;1.219475719221569;99.7470841942455;17.491123445119136;1.230449505182647;79.7470841942455;13.491123445119138;1.230449505182647;923.8988627816096;582.4015373338481;359.143100447836;923.9655646868955
395;1;3;16;0;13.66600284712143;0;0;0;0;0;0;0;99.8988549573574;27.22665184921214;1.19625311079064;99.35382973580008;17.47976228373035;1.206065766330172;79.35382973580008;13.47976228373035;1.206065766330172;995.0726291767934;619.4700463638909;381.548984358933;995.0958405085573
396;1;3;16;0;13.87121058290173;0;0;0;0;0;0;0;99.80370003978624;27.374654239461464;0.9925962973663877;99.18240833737349;17.360655597070348;0.992226112234707;79.18240833737349;13.360655597070348;0.992226112234707;1493.1358102673175;941.5666135921691;578.5045185280558;1493.0873362948096
397;1;3;16;0;14.06130132420048;0;0;0;0;0;0;0;99.53489833125562;27.286467898578245;0.795746413999555;99.21839393990186;17.151755857153017;0.785533734699532;79.21839393990186;13.151755857153017;0.785533734699532;1900.4947840856285;1203.1697247851794;736.607078440188;1900.354744043287
398;3;3;16;0;14.23553277074088;0;0;0;0;0;0;0;99.23942903429248;20.001838815430382;0.776020652419751;99.36741632605735;16.884072430059945;0.776020652419751;79.46340434257132;12.820612330154503;0.786686335637858;1416.6867408468229;1197.40441036996;719.4502535445503;719.2118187843065
399;3;3;16;0;14.39322455245278;0;0;0;0;0;0;0;99.02233538426479;19.79281295607525;0.9724331493715676;99.50048221858329;16.59620067984886;0.9724331493715676;79.65548880265264;12.454214686005052;0.9737458565443502;1104.0108343201498;930.178963116964;557.7341989428759;557.4061101727586
400;2;3;16;0;14.53376088630322;0;0;0;0;0;0;0;98.84161112610812;19.594421438614635;1.19419048166012;99.64969402601837;16.23757037561889;1.184943315866781;79.51326594640403;12.327540995463027;1.19419048166012;712.2692568030917;608.959540863567;360.4856545187858;608.565898043874
401;2;3;16;0;14.65659298091604;0;0;0;0;0;0;0;98.72762237883823;19.43972669141446;1.237409980665647;99.45596377002452;16.156193528075903;1.226104743491092;79.37372794242101;12.111430200956441;1.237409980665647;628.060637140335;542.958101097561;314.59002752216895;542.5354093442147
402;2;3;16;0;14.76124117959038;0;0;0;0;0;0;0;98.70482967069925;19.350043065615946;1.0623558383193994;98.98531471098892;16.107764553386847;1.0593865126851425;79.13748660098749;11.96942247582076;1.0623558383193994;929.7899013267872;780.3265213293201;461.1263447913944;779.9184711429269
403;2;3;16;0;14.84729683334994;0;0;0;0;0;0;0;98.78766845188129;19.33139633186513;0.829972025790978;98.87115521825912;16.012477675085783;0.838068595991407;78.92425817942524;11.907747915190155;0.829972025790978;1288.8520709518912;1058.9835239533895;634.274503634106;1058.634394776741
404;1;3;16;0;14.91442389670838;0;0;0;0;0;0;0;98.95266740200137;26.805835305003164;0.765629665358242;98.86543779186042;15.9165820243316;0.753911148626154;78.86543779186042;11.9165820243316;0.753911148626154;1912.3160776009856;1147.1814963323095;685.1351562733018;1912.0639057882358
405;1;3;16;0;14.96236023991981;0;0;0;0;0;0;0;99.13151484423027;26.80268120116042;0.9086697395405336;99.04534036559293;15.972250204905906;0.9041032265175604;79.04534036559293;11.972250204905906;0.9041032265175604;1633.5056067117105;978.2796433390682;585.2142885797426;1633.37630675075
406;1;3;16;0;14.99091867258985;0;0;0;0;0;0;0;99.5027611571914;26.915485718163556;1.135678433998183;99.46141863921194;16.041959778664463;1.142462355698092;79.46141863921194;12.041959778664463;1.142462355698092;1128.892973477623;662.7235688748832;397.44206449497364;1128.8964358997225
407;1;3;16;0;14.99998767465008;0;0;0;0;0;0;0;100.01928432674343;27.095256249453797;1.23794500195106;100.02072243767131;16.09019445990055;1.249842252048613;80.02072243767131;12.090194459900554;1.249842252048613;885.47891076457;507.70586459166947;305.20852088752576;885.6077512410002
408;2;3;16;0;14.98953183184153;0;0;0;0;0;0;0;100.40686154583187;19.580371132874706;1.127518334072216;100.7390699277797;16.208481062009458;1.12144603244973;80.57440341887548;12.085605216953951;1.127518334072216;843.2247312231153;709.268206191988;417.66157920051165;709.4993706282526
409;2;10;16;0;0;0;0;0;0;0;0;10.4060079753907;100.75954477411558;12.007141600269351;0.887954647830752;100.93443136930343;16.13484769020423;0.893290140791192;80.97581893926517;12.007141600269351;1.408255046600287;763.4054448546937;1020.8670612504186;157.3419944471903;1021.1659858088069
410;2;10;15;0;0;0;0;0;0;0;0;10.64316793341342;101.03903943937759;11.848305115805344;0.751404941650079;100.98096097204792;15.863429060480275;0.763242801571503;81.13770395087127;11.848305115805344;1.28356333832075;874.7876916247909;1157.5331203450626;272.3485075181489;1157.859694331625
411;2;10;15;0;0;0;0;0;0;0;0;10.850564338525206;101.2218170968435;11.61874621445597;0.843412385661474;101.13567371165473;15.507383128884465;0.850868938725213;81.06427815357434;11.61874621445597;1.385940602587734;781.9904377764999;1034.060094033861;173.11928097569813;1034.3753586084006
412;2;10;15;0;0;0;0;0;0;0;0;11.05418185758649;101.29693477636096;11.342907446793978;1.079385760154928;100.98794097196735;15.207444038273298;1.075605485861836;80.84486646540782;11.342907446793978;1.632094853034253;542.1794686865913;729.7965224680999;-56.176523335852686;730.0689157044368
413;2;10;15;0;0;0;0;0;0;0;0;11.25311585896916;101.26704847794875;11.055950288742292;1.242372232868132;100.5132622299917;15.020930990344834;1.230830697969649;80.61204898686869;11.055950288742292;1.80502802581659;361.1300564388245;503.45081401083655;-206.8536525311653;503.6608646700196
414;2;10;15;0;0;0;0;0;0;0;0;11.44648251897072;101.14741516340904;10.79769530157856;1.182522792439194;100.35832339977658;14.895316694751179;1.173831230894471;80.4824854686059;10.79769530157856;1.75484691838773;413.4815843614574;577.9480825035612;-159.0431483535564;578.0907439834664
415;2;10;15;0;0;0;0;0;0;0;0;11.63342274846533;100.9630638779027;10.605665610911137;0.9548627383886458;100.62846128215843;14.74617503697505;0.9570121317987103;80.50590405776718;10.605665610911137;1.536533875811912;618.6121649595741;854.6658559426352;29.24819802384131;854.7501056023838
416;3;10;15;0;0;0;0;0;0;0;0;11.81310600966355;100.74459936883125;10.508486979426046;0.768701674502429;100.64416420994165;14.508486979426046;0.768701674502429;80.56149520662915;10.5627007200505;1.961026481444864;760.9890642141057;1049.608099005618;-323.70131169401094;-323.65548299574556
417;3;10;15;0;0;0;0;0;0;0;0;11.98473400602442;100.52331047953982;10.52083444909236;0.7951952243918;100.78933731674628;14.52083444909236;0.7951952243918;80.91054842513725;10.438908641166718;2.00342123335654;740.4661374190475;1024.6944805315854;-354.11051038977524;-354.0771187312794
418;3;10;15;0;0;0;0;0;0;0;0;12.14754422892641;100.32635797854303;10.640837065148965;1.009985340469736;100.81295378927457;14.640837065148965;1.009985340469736;80.95264960657761;10.49809391865983;2.22426427095906;567.804584969596;785.0373179503555;-516.6599127342854;-516.6130474559706
419;1;10;15;0;0;0;0;0;0;0;0;12.3008133453395;100.10047337677638;10.77808581431789;1.205328552923384;100.62513939411605;14.85040890878215;1.215594980569554;80.62513939411605;10.85040890878215;1.830635647836529;385.58094578592977;519.6948924419497;-224.7622678583896;385.6611616132666
420;1;10;15;0;0;0;0;0;0;0;0;12.44386041144826;100.13563656515417;11.183037189055957;1.212369133143731;100.21806084623867;15.118446711979944;1.222987589800917;80.21806084623867;11.118446711979944;1.84518061037333;392.8350791392177;516.4186372170408;-241.66420783894984;392.95776300939076
421;1;10;15;0;0;0;0;0;0;0;0;12.57604989794789;100.16031384012389;11.548437036717974;1.0241585117421668;99.67476781261715;15.406317174851129;1.0253664373292752;79.67476781261715;11.406317174851129;1.654168932226669;601.2708467519784;796.6581882092382;-75.68091563713347;601.4317656285466
422;1;10;15;0;0;0;0;0;0;0;0;12.69679451357317;100.09019563896979;11.763629168558497;0.81373666605754;99.13930376351856;15.674644267481874;0.804423499360417;79.13930376351856;11.674644267481874;1.439263225039075;808.6397017928051;1077.7219556993032;121.17636903637043;808.8213218515015
423;2;10;15;0;0;0;0;0;0;0;0;12.80555781431512;99.99985956398108;11.890172922132342;0.763292694132348;98.92715721307471;15.84421055474379;0.774564470602236;78.76053213272068;11.890172922132342;1.403570584848104;859.1395012853645;1120.2773132091409;155.87408585144718;1120.451509961932
424;2;10;15;0;0;0;0;0;0;0;0;12.90185658673373;99.99080487227788;12.031472884871828;0.9397894942873284;98.61373451760387;15.89282083762882;0.9426566612260268;78.63339031795873;12.031472884871828;1.584882323624014;709.7411095090528;920.9798768588224;-13.325975851988776;921.1128338481129
425;2;10;15;0;0;0;0;0;0;0;0;12.98526299477789;99.9522352934774;12.092457360278122;1.171643555719565;98.59955507576551;15.988591685989201;1.163470053066253;78.76241711022146;12.092457360278122;1.820906705458459;469.73419237231406;624.5269145097436;-235.73710096526662;624.5853320129899
426;1;10;15;0;0;0;0;0;0;0;0;13.05540648057492;99.8946480710231;12.109501606291582;1.23398983199814;99.06291201682797;16.08308728568628;1.245689323598047;79.06291201682797;12.083087285686279;1.898459647626793;399.7667906657451;508.8962731772057;-307.45342361890636;399.7242777163167
427;1;10;15;0;0;0;0;0;0;0;0;13.11197541074448;99.86457684988221;12.159551039487145;1.0893804384903347;99.3990371002655;16.027141928536253;1.0938494604148514;79.3990371002655;12.027141928536254;1.749448230952076;562.2668107349032;731.3346409343262;-169.6964139317272;562.1092895724422
